run,profile,phase,sequence,command_code,response_code,request_bytes,response_bytes,rtt_ns
1,Classical RSA,EK_CREATE,5,0x00000131,0x00000000,355,474,1218118
1,Classical RSA,AK_CREATE,6,0x00000131,0x00000000,353,440,1236574
1,Classical RSA,CREDENTIAL_RANDOM,7,0x0000017b,0x00000000,12,44,1406830
1,Classical RSA,MAKE_CREDENTIAL,8,0x00000168,0x00000000,84,338,1371234
1,Classical RSA,ACTIVATE_AUTH,9,0x00000176,0x00000000,59,48,1309550
1,Classical RSA,ACTIVATE_AUTH,10,0x00000151,0x00000000,41,29,1282649
1,Classical RSA,ACTIVATE_CREDENTIAL,11,0x00000147,0x00000000,464,122,5233549
1,Classical RSA,PCR_READ,12,0x0000017e,0x00000000,20,62,1582448
1,Classical RSA,PCR_READ,13,0x0000017e,0x00000000,20,62,1468305
1,Classical RSA,PCR_READ,14,0x0000017e,0x00000000,20,62,1474676
1,Classical RSA,PCR_READ,15,0x0000017e,0x00000000,20,62,1560988
1,Classical RSA,PCR_READ,16,0x0000017e,0x00000000,20,62,1469467
1,Classical RSA,PCR_READ,17,0x0000017e,0x00000000,20,62,1531773
1,Classical RSA,PCR_READ,18,0x0000017e,0x00000000,20,62,1713983
1,Classical RSA,PCR_READ,19,0x0000017e,0x00000000,20,62,1580377
1,Classical RSA,PCR_READ,20,0x0000017e,0x00000000,20,62,1398552
1,Classical RSA,PCR_READ,21,0x0000017e,0x00000000,20,62,1451294
1,Classical RSA,PCR_READ,22,0x0000017e,0x00000000,20,62,1366735
1,Classical RSA,PCR_READ,23,0x0000017e,0x00000000,20,62,1348773
1,Classical RSA,PCR_READ,24,0x0000017e,0x00000000,20,62,1366886
1,Classical RSA,PCR_READ,25,0x0000017e,0x00000000,20,62,1245871
1,Classical RSA,PCR_READ,26,0x0000017e,0x00000000,20,62,1431767
1,Classical RSA,PCR_READ,27,0x0000017e,0x00000000,20,62,1329329
1,Classical RSA,NONCE_RANDOM,28,0x0000017b,0x00000000,12,44,1325476
1,Classical RSA,QUOTE,29,0x00000158,0x00000000,107,428,4985506
2,Classical RSA,EK_CREATE,37,0x00000131,0x00000000,355,474,1494815
2,Classical RSA,AK_CREATE,38,0x00000131,0x00000000,353,440,1329046
2,Classical RSA,CREDENTIAL_RANDOM,39,0x0000017b,0x00000000,12,44,1609087
2,Classical RSA,MAKE_CREDENTIAL,40,0x00000168,0x00000000,84,338,1699308
2,Classical RSA,ACTIVATE_AUTH,41,0x00000176,0x00000000,59,48,1468552
2,Classical RSA,ACTIVATE_AUTH,42,0x00000151,0x00000000,41,29,1378528
2,Classical RSA,ACTIVATE_CREDENTIAL,43,0x00000147,0x00000000,464,122,4900318
2,Classical RSA,PCR_READ,44,0x0000017e,0x00000000,20,62,1855556
2,Classical RSA,PCR_READ,45,0x0000017e,0x00000000,20,62,1604308
2,Classical RSA,PCR_READ,46,0x0000017e,0x00000000,20,62,1544747
2,Classical RSA,PCR_READ,47,0x0000017e,0x00000000,20,62,1392845
2,Classical RSA,PCR_READ,48,0x0000017e,0x00000000,20,62,1558338
2,Classical RSA,PCR_READ,49,0x0000017e,0x00000000,20,62,1481845
2,Classical RSA,PCR_READ,50,0x0000017e,0x00000000,20,62,1472924
2,Classical RSA,PCR_READ,51,0x0000017e,0x00000000,20,62,1397423
2,Classical RSA,PCR_READ,52,0x0000017e,0x00000000,20,62,1391312
2,Classical RSA,PCR_READ,53,0x0000017e,0x00000000,20,62,1515393
2,Classical RSA,PCR_READ,54,0x0000017e,0x00000000,20,62,1644714
2,Classical RSA,PCR_READ,55,0x0000017e,0x00000000,20,62,1399837
2,Classical RSA,PCR_READ,56,0x0000017e,0x00000000,20,62,1458096
2,Classical RSA,PCR_READ,57,0x0000017e,0x00000000,20,62,1406409
2,Classical RSA,PCR_READ,58,0x0000017e,0x00000000,20,62,1369280
2,Classical RSA,PCR_READ,59,0x0000017e,0x00000000,20,62,1303287
2,Classical RSA,NONCE_RANDOM,60,0x0000017b,0x00000000,12,44,1460300
2,Classical RSA,QUOTE,61,0x00000158,0x00000000,107,428,5256081
3,Classical RSA,EK_CREATE,69,0x00000131,0x00000000,355,474,1580930
3,Classical RSA,AK_CREATE,70,0x00000131,0x00000000,353,440,1764261
3,Classical RSA,CREDENTIAL_RANDOM,71,0x0000017b,0x00000000,12,44,1651797
3,Classical RSA,MAKE_CREDENTIAL,72,0x00000168,0x00000000,84,338,1964379
3,Classical RSA,ACTIVATE_AUTH,73,0x00000176,0x00000000,59,48,1449320
3,Classical RSA,ACTIVATE_AUTH,74,0x00000151,0x00000000,41,29,1777601
3,Classical RSA,ACTIVATE_CREDENTIAL,75,0x00000147,0x00000000,464,122,5973356
3,Classical RSA,PCR_READ,76,0x0000017e,0x00000000,20,62,1645435
3,Classical RSA,PCR_READ,77,0x0000017e,0x00000000,20,62,1335663
3,Classical RSA,PCR_READ,78,0x0000017e,0x00000000,20,62,1731520
3,Classical RSA,PCR_READ,79,0x0000017e,0x00000000,20,62,1652158
3,Classical RSA,PCR_READ,80,0x0000017e,0x00000000,20,62,1532034
3,Classical RSA,PCR_READ,81,0x0000017e,0x00000000,20,62,1554967
3,Classical RSA,PCR_READ,82,0x0000017e,0x00000000,20,62,1498963
3,Classical RSA,PCR_READ,83,0x0000017e,0x00000000,20,62,1381857
3,Classical RSA,PCR_READ,84,0x0000017e,0x00000000,20,62,1237221
3,Classical RSA,PCR_READ,85,0x0000017e,0x00000000,20,62,1424989
3,Classical RSA,PCR_READ,86,0x0000017e,0x00000000,20,62,1503886
3,Classical RSA,PCR_READ,87,0x0000017e,0x00000000,20,62,1250359
3,Classical RSA,PCR_READ,88,0x0000017e,0x00000000,20,62,1641849
3,Classical RSA,PCR_READ,89,0x0000017e,0x00000000,20,62,1418592
3,Classical RSA,PCR_READ,90,0x0000017e,0x00000000,20,62,1579071
3,Classical RSA,PCR_READ,91,0x0000017e,0x00000000,20,62,1480247
3,Classical RSA,NONCE_RANDOM,92,0x0000017b,0x00000000,12,44,1297757
3,Classical RSA,QUOTE,93,0x00000158,0x00000000,107,428,4260937
4,Classical RSA,EK_CREATE,101,0x00000131,0x00000000,355,474,2083441
4,Classical RSA,AK_CREATE,102,0x00000131,0x00000000,353,440,1620278
4,Classical RSA,CREDENTIAL_RANDOM,103,0x0000017b,0x00000000,12,44,1466952
4,Classical RSA,MAKE_CREDENTIAL,104,0x00000168,0x00000000,84,338,1733369
4,Classical RSA,ACTIVATE_AUTH,105,0x00000176,0x00000000,59,48,1533349
4,Classical RSA,ACTIVATE_AUTH,106,0x00000151,0x00000000,41,29,1640112
4,Classical RSA,ACTIVATE_CREDENTIAL,107,0x00000147,0x00000000,464,122,4875612
4,Classical RSA,PCR_READ,108,0x0000017e,0x00000000,20,62,2433693
4,Classical RSA,PCR_READ,109,0x0000017e,0x00000000,20,62,2132673
4,Classical RSA,PCR_READ,110,0x0000017e,0x00000000,20,62,1746923
4,Classical RSA,PCR_READ,111,0x0000017e,0x00000000,20,62,1529339
4,Classical RSA,PCR_READ,112,0x0000017e,0x00000000,20,62,1855236
4,Classical RSA,PCR_READ,113,0x0000017e,0x00000000,20,62,1643361
4,Classical RSA,PCR_READ,114,0x0000017e,0x00000000,20,62,1452931
4,Classical RSA,PCR_READ,115,0x0000017e,0x00000000,20,62,1987447
4,Classical RSA,PCR_READ,116,0x0000017e,0x00000000,20,62,2898990
4,Classical RSA,PCR_READ,117,0x0000017e,0x00000000,20,62,2674682
4,Classical RSA,PCR_READ,118,0x0000017e,0x00000000,20,62,2257736
4,Classical RSA,PCR_READ,119,0x0000017e,0x00000000,20,62,1816643
4,Classical RSA,PCR_READ,120,0x0000017e,0x00000000,20,62,5019850
4,Classical RSA,PCR_READ,121,0x0000017e,0x00000000,20,62,1660523
4,Classical RSA,PCR_READ,122,0x0000017e,0x00000000,20,62,2913447
4,Classical RSA,PCR_READ,123,0x0000017e,0x00000000,20,62,1606462
4,Classical RSA,NONCE_RANDOM,124,0x0000017b,0x00000000,12,44,1366245
4,Classical RSA,QUOTE,125,0x00000158,0x00000000,107,428,4349633
5,Classical RSA,EK_CREATE,133,0x00000131,0x00000000,355,474,1440663
5,Classical RSA,AK_CREATE,134,0x00000131,0x00000000,353,440,1361696
5,Classical RSA,CREDENTIAL_RANDOM,135,0x0000017b,0x00000000,12,44,1400943
5,Classical RSA,MAKE_CREDENTIAL,136,0x00000168,0x00000000,84,338,2195266
5,Classical RSA,ACTIVATE_AUTH,137,0x00000176,0x00000000,59,48,1580074
5,Classical RSA,ACTIVATE_AUTH,138,0x00000151,0x00000000,41,29,1586575
5,Classical RSA,ACTIVATE_CREDENTIAL,139,0x00000147,0x00000000,464,122,4491216
5,Classical RSA,PCR_READ,140,0x0000017e,0x00000000,20,62,1923135
5,Classical RSA,PCR_READ,141,0x0000017e,0x00000000,20,62,1719099
5,Classical RSA,PCR_READ,142,0x0000017e,0x00000000,20,62,1294091
5,Classical RSA,PCR_READ,143,0x0000017e,0x00000000,20,62,1250389
5,Classical RSA,PCR_READ,144,0x0000017e,0x00000000,20,62,1354192
5,Classical RSA,PCR_READ,145,0x0000017e,0x00000000,20,62,1734915
5,Classical RSA,PCR_READ,146,0x0000017e,0x00000000,20,62,1381341
5,Classical RSA,PCR_READ,147,0x0000017e,0x00000000,20,62,1374490
5,Classical RSA,PCR_READ,148,0x0000017e,0x00000000,20,62,1514581
5,Classical RSA,PCR_READ,149,0x0000017e,0x00000000,20,62,2152509
5,Classical RSA,PCR_READ,150,0x0000017e,0x00000000,20,62,1756461
5,Classical RSA,PCR_READ,151,0x0000017e,0x00000000,20,62,1392353
5,Classical RSA,PCR_READ,152,0x0000017e,0x00000000,20,62,1671233
5,Classical RSA,PCR_READ,153,0x0000017e,0x00000000,20,62,1422579
5,Classical RSA,PCR_READ,154,0x0000017e,0x00000000,20,62,1315450
5,Classical RSA,PCR_READ,155,0x0000017e,0x00000000,20,62,1294271
5,Classical RSA,NONCE_RANDOM,156,0x0000017b,0x00000000,12,44,1473815
5,Classical RSA,QUOTE,157,0x00000158,0x00000000,107,428,4732815
6,Classical RSA,EK_CREATE,165,0x00000131,0x00000000,355,474,1318827
6,Classical RSA,AK_CREATE,166,0x00000131,0x00000000,353,440,1419519
6,Classical RSA,CREDENTIAL_RANDOM,167,0x0000017b,0x00000000,12,44,1487997
6,Classical RSA,MAKE_CREDENTIAL,168,0x00000168,0x00000000,84,338,1439872
6,Classical RSA,ACTIVATE_AUTH,169,0x00000176,0x00000000,59,48,1304961
6,Classical RSA,ACTIVATE_AUTH,170,0x00000151,0x00000000,41,29,1295954
6,Classical RSA,ACTIVATE_CREDENTIAL,171,0x00000147,0x00000000,464,122,5477664
6,Classical RSA,PCR_READ,172,0x0000017e,0x00000000,20,62,1498421
6,Classical RSA,PCR_READ,173,0x0000017e,0x00000000,20,62,1518068
6,Classical RSA,PCR_READ,174,0x0000017e,0x00000000,20,62,1309879
6,Classical RSA,PCR_READ,175,0x0000017e,0x00000000,20,62,1450682
6,Classical RSA,PCR_READ,176,0x0000017e,0x00000000,20,62,1267141
6,Classical RSA,PCR_READ,177,0x0000017e,0x00000000,20,62,1425775
6,Classical RSA,PCR_READ,178,0x0000017e,0x00000000,20,62,1474046
6,Classical RSA,PCR_READ,179,0x0000017e,0x00000000,20,62,1529960
6,Classical RSA,PCR_READ,180,0x0000017e,0x00000000,20,62,1686525
6,Classical RSA,PCR_READ,181,0x0000017e,0x00000000,20,62,2192755
6,Classical RSA,PCR_READ,182,0x0000017e,0x00000000,20,62,1405956
6,Classical RSA,PCR_READ,183,0x0000017e,0x00000000,20,62,1603187
6,Classical RSA,PCR_READ,184,0x0000017e,0x00000000,20,62,1328684
6,Classical RSA,PCR_READ,185,0x0000017e,0x00000000,20,62,1428795
6,Classical RSA,PCR_READ,186,0x0000017e,0x00000000,20,62,1476888
6,Classical RSA,PCR_READ,187,0x0000017e,0x00000000,20,62,1296796
6,Classical RSA,NONCE_RANDOM,188,0x0000017b,0x00000000,12,44,1464648
6,Classical RSA,QUOTE,189,0x00000158,0x00000000,107,428,5664131
7,Classical RSA,EK_CREATE,197,0x00000131,0x00000000,355,474,1505294
7,Classical RSA,AK_CREATE,198,0x00000131,0x00000000,353,440,1484394
7,Classical RSA,CREDENTIAL_RANDOM,199,0x0000017b,0x00000000,12,44,1292648
7,Classical RSA,MAKE_CREDENTIAL,200,0x00000168,0x00000000,84,338,1570325
7,Classical RSA,ACTIVATE_AUTH,201,0x00000176,0x00000000,59,48,1367468
7,Classical RSA,ACTIVATE_AUTH,202,0x00000151,0x00000000,41,29,1824689
7,Classical RSA,ACTIVATE_CREDENTIAL,203,0x00000147,0x00000000,464,122,5400700
7,Classical RSA,PCR_READ,204,0x0000017e,0x00000000,20,62,1669080
7,Classical RSA,PCR_READ,205,0x0000017e,0x00000000,20,62,1653385
7,Classical RSA,PCR_READ,206,0x0000017e,0x00000000,20,62,1130045
7,Classical RSA,PCR_READ,207,0x0000017e,0x00000000,20,62,1420481
7,Classical RSA,PCR_READ,208,0x0000017e,0x00000000,20,62,1628855
7,Classical RSA,PCR_READ,209,0x0000017e,0x00000000,20,62,1149732
7,Classical RSA,PCR_READ,210,0x0000017e,0x00000000,20,62,1144422
7,Classical RSA,PCR_READ,211,0x0000017e,0x00000000,20,62,1363009
7,Classical RSA,PCR_READ,212,0x0000017e,0x00000000,20,62,1577528
7,Classical RSA,PCR_READ,213,0x0000017e,0x00000000,20,62,1531032
7,Classical RSA,PCR_READ,214,0x0000017e,0x00000000,20,62,1489344
7,Classical RSA,PCR_READ,215,0x0000017e,0x00000000,20,62,1559244
7,Classical RSA,PCR_READ,216,0x0000017e,0x00000000,20,62,1448147
7,Classical RSA,PCR_READ,217,0x0000017e,0x00000000,20,62,1361917
7,Classical RSA,PCR_READ,218,0x0000017e,0x00000000,20,62,1392534
7,Classical RSA,PCR_READ,219,0x0000017e,0x00000000,20,62,1383998
7,Classical RSA,NONCE_RANDOM,220,0x0000017b,0x00000000,12,44,1341559
7,Classical RSA,QUOTE,221,0x00000158,0x00000000,107,428,3885357
8,Classical RSA,EK_CREATE,229,0x00000131,0x00000000,355,474,1434657
8,Classical RSA,AK_CREATE,230,0x00000131,0x00000000,353,440,1407056
8,Classical RSA,CREDENTIAL_RANDOM,231,0x0000017b,0x00000000,12,44,1543377
8,Classical RSA,MAKE_CREDENTIAL,232,0x00000168,0x00000000,84,338,1474123
8,Classical RSA,ACTIVATE_AUTH,233,0x00000176,0x00000000,59,48,1354793
8,Classical RSA,ACTIVATE_AUTH,234,0x00000151,0x00000000,41,29,1303548
8,Classical RSA,ACTIVATE_CREDENTIAL,235,0x00000147,0x00000000,464,122,4337059
8,Classical RSA,PCR_READ,236,0x0000017e,0x00000000,20,62,1763084
8,Classical RSA,PCR_READ,237,0x0000017e,0x00000000,20,62,1301925
8,Classical RSA,PCR_READ,238,0x0000017e,0x00000000,20,62,1266362
8,Classical RSA,PCR_READ,239,0x0000017e,0x00000000,20,62,1397876
8,Classical RSA,PCR_READ,240,0x0000017e,0x00000000,20,62,1338528
8,Classical RSA,PCR_READ,241,0x0000017e,0x00000000,20,62,1434743
8,Classical RSA,PCR_READ,242,0x0000017e,0x00000000,20,62,1568282
8,Classical RSA,PCR_READ,243,0x0000017e,0x00000000,20,62,1479656
8,Classical RSA,PCR_READ,244,0x0000017e,0x00000000,20,62,1482532
8,Classical RSA,PCR_READ,245,0x0000017e,0x00000000,20,62,1449039
8,Classical RSA,PCR_READ,246,0x0000017e,0x00000000,20,62,1848168
8,Classical RSA,PCR_READ,247,0x0000017e,0x00000000,20,62,1414049
8,Classical RSA,PCR_READ,248,0x0000017e,0x00000000,20,62,1468405
8,Classical RSA,PCR_READ,249,0x0000017e,0x00000000,20,62,1263915
8,Classical RSA,PCR_READ,250,0x0000017e,0x00000000,20,62,1225963
8,Classical RSA,PCR_READ,251,0x0000017e,0x00000000,20,62,1487124
8,Classical RSA,NONCE_RANDOM,252,0x0000017b,0x00000000,12,44,1496768
8,Classical RSA,QUOTE,253,0x00000158,0x00000000,107,428,5254264
9,Classical RSA,EK_CREATE,261,0x00000131,0x00000000,355,474,1393696
9,Classical RSA,AK_CREATE,262,0x00000131,0x00000000,353,440,1480909
9,Classical RSA,CREDENTIAL_RANDOM,263,0x0000017b,0x00000000,12,44,1381925
9,Classical RSA,MAKE_CREDENTIAL,264,0x00000168,0x00000000,84,338,1515122
9,Classical RSA,ACTIVATE_AUTH,265,0x00000176,0x00000000,59,48,1453227
9,Classical RSA,ACTIVATE_AUTH,266,0x00000151,0x00000000,41,29,1278751
9,Classical RSA,ACTIVATE_CREDENTIAL,267,0x00000147,0x00000000,464,122,4052574
9,Classical RSA,PCR_READ,268,0x0000017e,0x00000000,20,62,1348049
9,Classical RSA,PCR_READ,269,0x0000017e,0x00000000,20,62,1370910
9,Classical RSA,PCR_READ,270,0x0000017e,0x00000000,20,62,1214503
9,Classical RSA,PCR_READ,271,0x0000017e,0x00000000,20,62,1308196
9,Classical RSA,PCR_READ,272,0x0000017e,0x00000000,20,62,1180189
9,Classical RSA,PCR_READ,273,0x0000017e,0x00000000,20,62,1066471
9,Classical RSA,PCR_READ,274,0x0000017e,0x00000000,20,62,1108791
9,Classical RSA,PCR_READ,275,0x0000017e,0x00000000,20,62,1399266
9,Classical RSA,PCR_READ,276,0x0000017e,0x00000000,20,62,1317284
9,Classical RSA,PCR_READ,277,0x0000017e,0x00000000,20,62,1063622
9,Classical RSA,PCR_READ,278,0x0000017e,0x00000000,20,62,1295233
9,Classical RSA,PCR_READ,279,0x0000017e,0x00000000,20,62,1308837
9,Classical RSA,PCR_READ,280,0x0000017e,0x00000000,20,62,1276057
9,Classical RSA,PCR_READ,281,0x0000017e,0x00000000,20,62,1468585
9,Classical RSA,PCR_READ,282,0x0000017e,0x00000000,20,62,1496777
9,Classical RSA,PCR_READ,283,0x0000017e,0x00000000,20,62,1280225
9,Classical RSA,NONCE_RANDOM,284,0x0000017b,0x00000000,12,44,1192471
9,Classical RSA,QUOTE,285,0x00000158,0x00000000,107,428,4964888
10,Classical RSA,EK_CREATE,293,0x00000131,0x00000000,355,474,2094468
10,Classical RSA,AK_CREATE,294,0x00000131,0x00000000,353,440,1962175
10,Classical RSA,CREDENTIAL_RANDOM,295,0x0000017b,0x00000000,12,44,1480659
10,Classical RSA,MAKE_CREDENTIAL,296,0x00000168,0x00000000,84,338,1459048
10,Classical RSA,ACTIVATE_AUTH,297,0x00000176,0x00000000,59,48,1407125
10,Classical RSA,ACTIVATE_AUTH,298,0x00000151,0x00000000,41,29,1743875
10,Classical RSA,ACTIVATE_CREDENTIAL,299,0x00000147,0x00000000,464,122,5482652
10,Classical RSA,PCR_READ,300,0x0000017e,0x00000000,20,62,1646367
10,Classical RSA,PCR_READ,301,0x0000017e,0x00000000,20,62,1774685
10,Classical RSA,PCR_READ,302,0x0000017e,0x00000000,20,62,2232328
10,Classical RSA,PCR_READ,303,0x0000017e,0x00000000,20,62,2406192
10,Classical RSA,PCR_READ,304,0x0000017e,0x00000000,20,62,1973757
10,Classical RSA,PCR_READ,305,0x0000017e,0x00000000,20,62,1623905
10,Classical RSA,PCR_READ,306,0x0000017e,0x00000000,20,62,1897644
10,Classical RSA,PCR_READ,307,0x0000017e,0x00000000,20,62,2062351
10,Classical RSA,PCR_READ,308,0x0000017e,0x00000000,20,62,2031704
10,Classical RSA,PCR_READ,309,0x0000017e,0x00000000,20,62,1444922
10,Classical RSA,PCR_READ,310,0x0000017e,0x00000000,20,62,1960883
10,Classical RSA,PCR_READ,311,0x0000017e,0x00000000,20,62,1623434
10,Classical RSA,PCR_READ,312,0x0000017e,0x00000000,20,62,1435083
10,Classical RSA,PCR_READ,313,0x0000017e,0x00000000,20,62,1257001
10,Classical RSA,PCR_READ,314,0x0000017e,0x00000000,20,62,2339732
10,Classical RSA,PCR_READ,315,0x0000017e,0x00000000,20,62,1543071
10,Classical RSA,NONCE_RANDOM,316,0x0000017b,0x00000000,12,44,1804892
10,Classical RSA,QUOTE,317,0x00000158,0x00000000,107,428,4742587
11,Classical RSA,EK_CREATE,325,0x00000131,0x00000000,355,474,1320238
11,Classical RSA,AK_CREATE,326,0x00000131,0x00000000,353,440,1318045
11,Classical RSA,CREDENTIAL_RANDOM,327,0x0000017b,0x00000000,12,44,1682825
11,Classical RSA,MAKE_CREDENTIAL,328,0x00000168,0x00000000,84,338,1608797
11,Classical RSA,ACTIVATE_AUTH,329,0x00000176,0x00000000,59,48,1493091
11,Classical RSA,ACTIVATE_AUTH,330,0x00000151,0x00000000,41,29,1457776
11,Classical RSA,ACTIVATE_CREDENTIAL,331,0x00000147,0x00000000,464,122,5278202
11,Classical RSA,PCR_READ,332,0x0000017e,0x00000000,20,62,1341760
11,Classical RSA,PCR_READ,333,0x0000017e,0x00000000,20,62,1675781
11,Classical RSA,PCR_READ,334,0x0000017e,0x00000000,20,62,1403605
11,Classical RSA,PCR_READ,335,0x0000017e,0x00000000,20,62,1343382
11,Classical RSA,PCR_READ,336,0x0000017e,0x00000000,20,62,1667837
11,Classical RSA,PCR_READ,337,0x0000017e,0x00000000,20,62,1423352
11,Classical RSA,PCR_READ,338,0x0000017e,0x00000000,20,62,1260557
11,Classical RSA,PCR_READ,339,0x0000017e,0x00000000,20,62,1285305
11,Classical RSA,PCR_READ,340,0x0000017e,0x00000000,20,62,1233798
11,Classical RSA,PCR_READ,341,0x0000017e,0x00000000,20,62,1236994
11,Classical RSA,PCR_READ,342,0x0000017e,0x00000000,20,62,1288550
11,Classical RSA,PCR_READ,343,0x0000017e,0x00000000,20,62,1346759
11,Classical RSA,PCR_READ,344,0x0000017e,0x00000000,20,62,1411970
11,Classical RSA,PCR_READ,345,0x0000017e,0x00000000,20,62,1449449
11,Classical RSA,PCR_READ,346,0x0000017e,0x00000000,20,62,1182442
11,Classical RSA,PCR_READ,347,0x0000017e,0x00000000,20,62,1577969
11,Classical RSA,NONCE_RANDOM,348,0x0000017b,0x00000000,12,44,1591335
11,Classical RSA,QUOTE,349,0x00000158,0x00000000,107,428,4053271
12,Classical RSA,EK_CREATE,357,0x00000131,0x00000000,355,474,1474309
12,Classical RSA,AK_CREATE,358,0x00000131,0x00000000,353,440,1350563
12,Classical RSA,CREDENTIAL_RANDOM,359,0x0000017b,0x00000000,12,44,1643692
12,Classical RSA,MAKE_CREDENTIAL,360,0x00000168,0x00000000,84,338,1391222
12,Classical RSA,ACTIVATE_AUTH,361,0x00000176,0x00000000,59,48,1472413
12,Classical RSA,ACTIVATE_AUTH,362,0x00000151,0x00000000,41,29,1122511
12,Classical RSA,ACTIVATE_CREDENTIAL,363,0x00000147,0x00000000,464,122,3823642
12,Classical RSA,PCR_READ,364,0x0000017e,0x00000000,20,62,1345195
12,Classical RSA,PCR_READ,365,0x0000017e,0x00000000,20,62,1215207
12,Classical RSA,PCR_READ,366,0x0000017e,0x00000000,20,62,1270212
12,Classical RSA,PCR_READ,367,0x0000017e,0x00000000,20,62,1362919
12,Classical RSA,PCR_READ,368,0x0000017e,0x00000000,20,62,1286015
12,Classical RSA,PCR_READ,369,0x0000017e,0x00000000,20,62,1229641
12,Classical RSA,PCR_READ,370,0x0000017e,0x00000000,20,62,1556399
12,Classical RSA,PCR_READ,371,0x0000017e,0x00000000,20,62,1317384
12,Classical RSA,PCR_READ,372,0x0000017e,0x00000000,20,62,1201669
12,Classical RSA,PCR_READ,373,0x0000017e,0x00000000,20,62,1232806
12,Classical RSA,PCR_READ,374,0x0000017e,0x00000000,20,62,1266088
12,Classical RSA,PCR_READ,375,0x0000017e,0x00000000,20,62,1290964
12,Classical RSA,PCR_READ,376,0x0000017e,0x00000000,20,62,1289332
12,Classical RSA,PCR_READ,377,0x0000017e,0x00000000,20,62,1502920
12,Classical RSA,PCR_READ,378,0x0000017e,0x00000000,20,62,1429533
12,Classical RSA,PCR_READ,379,0x0000017e,0x00000000,20,62,1384439
12,Classical RSA,NONCE_RANDOM,380,0x0000017b,0x00000000,12,44,1301915
12,Classical RSA,QUOTE,381,0x00000158,0x00000000,107,428,3773439
13,Classical RSA,EK_CREATE,389,0x00000131,0x00000000,355,474,1366134
13,Classical RSA,AK_CREATE,390,0x00000131,0x00000000,353,440,1421969
13,Classical RSA,CREDENTIAL_RANDOM,391,0x0000017b,0x00000000,12,44,1373759
13,Classical RSA,MAKE_CREDENTIAL,392,0x00000168,0x00000000,84,338,1447696
13,Classical RSA,ACTIVATE_AUTH,393,0x00000176,0x00000000,59,48,1341539
13,Classical RSA,ACTIVATE_AUTH,394,0x00000151,0x00000000,41,29,1391762
13,Classical RSA,ACTIVATE_CREDENTIAL,395,0x00000147,0x00000000,464,122,5223419
13,Classical RSA,PCR_READ,396,0x0000017e,0x00000000,20,62,1525963
13,Classical RSA,PCR_READ,397,0x0000017e,0x00000000,20,62,1402443
13,Classical RSA,PCR_READ,398,0x0000017e,0x00000000,20,62,1216266
13,Classical RSA,PCR_READ,399,0x0000017e,0x00000000,20,62,1608115
13,Classical RSA,PCR_READ,400,0x0000017e,0x00000000,20,62,1706889
13,Classical RSA,PCR_READ,401,0x0000017e,0x00000000,20,62,1274975
13,Classical RSA,PCR_READ,402,0x0000017e,0x00000000,20,62,1247223
13,Classical RSA,PCR_READ,403,0x0000017e,0x00000000,20,62,1197586
13,Classical RSA,PCR_READ,404,0x0000017e,0x00000000,20,62,1228824
13,Classical RSA,PCR_READ,405,0x0000017e,0x00000000,20,62,1155372
13,Classical RSA,PCR_READ,406,0x0000017e,0x00000000,20,62,1239780
13,Classical RSA,PCR_READ,407,0x0000017e,0x00000000,20,62,1284091
13,Classical RSA,PCR_READ,408,0x0000017e,0x00000000,20,62,1296565
13,Classical RSA,PCR_READ,409,0x0000017e,0x00000000,20,62,1332051
13,Classical RSA,PCR_READ,410,0x0000017e,0x00000000,20,62,1203191
13,Classical RSA,PCR_READ,411,0x0000017e,0x00000000,20,62,1332492
13,Classical RSA,NONCE_RANDOM,412,0x0000017b,0x00000000,12,44,1225012
13,Classical RSA,QUOTE,413,0x00000158,0x00000000,107,428,3888403
14,Classical RSA,EK_CREATE,421,0x00000131,0x00000000,355,474,1262030
14,Classical RSA,AK_CREATE,422,0x00000131,0x00000000,353,440,1279914
14,Classical RSA,CREDENTIAL_RANDOM,423,0x0000017b,0x00000000,12,44,1408995
14,Classical RSA,MAKE_CREDENTIAL,424,0x00000168,0x00000000,84,338,1395830
14,Classical RSA,ACTIVATE_AUTH,425,0x00000176,0x00000000,59,48,1374911
14,Classical RSA,ACTIVATE_AUTH,426,0x00000151,0x00000000,41,29,1431276
14,Classical RSA,ACTIVATE_CREDENTIAL,427,0x00000147,0x00000000,464,122,5137724
14,Classical RSA,PCR_READ,428,0x0000017e,0x00000000,20,62,1455607
14,Classical RSA,PCR_READ,429,0x0000017e,0x00000000,20,62,1471711
14,Classical RSA,PCR_READ,430,0x0000017e,0x00000000,20,62,1376534
14,Classical RSA,PCR_READ,431,0x0000017e,0x00000000,20,62,1285674
14,Classical RSA,PCR_READ,432,0x0000017e,0x00000000,20,62,1455741
14,Classical RSA,PCR_READ,433,0x0000017e,0x00000000,20,62,1443859
14,Classical RSA,PCR_READ,434,0x0000017e,0x00000000,20,62,1557341
14,Classical RSA,PCR_READ,435,0x0000017e,0x00000000,20,62,1519060
14,Classical RSA,PCR_READ,436,0x0000017e,0x00000000,20,62,1364091
14,Classical RSA,PCR_READ,437,0x0000017e,0x00000000,20,62,1332802
14,Classical RSA,PCR_READ,438,0x0000017e,0x00000000,20,62,1665792
14,Classical RSA,PCR_READ,439,0x0000017e,0x00000000,20,62,1244468
14,Classical RSA,PCR_READ,440,0x0000017e,0x00000000,20,62,1193283
